Iteration	Posterior	Likelihood	Prior	neo_beta	neo_matrix_probs[1]	neo_matrix_probs[2]	neo_matrix_probs[3]	neo_matrix_probs[4]	rate_log_sd	tree_length	two_beta	two_matrix_probs[1]	two_matrix_probs[2]	two_matrix_probs[3]	two_matrix_probs[4]
23730	-629.7719	-903.1031	273.3312	0.2984843	0.638332	0.147106	0.16555	0.0490117	2.342112	0.417581	1.127391	0.314942	0.140382	0.449253	0.0954233
23736	-625.0906	-896.9745	271.8839	0.295447	0.605501	0.13954	0.157036	0.0979233	2.371802	0.4518094	3.03101	0.766969	0.0276855	0.182482	0.0228627
23742	-629.8708	-901.1781	271.3074	0.5412395	0.411125	0.230864	0.0442075	0.313804	1.875868	1.408993	3.188171	0.427812	0.38541	0.0828076	0.10397
23748	-617.6269	-885.3409	267.714	1.166213	0.430056	0.123771	0.0489026	0.397271	1.905163	1.211788	12.4016	0.265294	0.171263	0.325655	0.237788
23754	-615.3426	-886.7299	271.3873	0.5677441	0.350126	0.0805739	0.515011	0.0542896	2.182178	0.9530216	3.377467	0.240814	0.640121	0.0445193	0.0745454
23760	-605.5786	-878.7393	273.1607	0.4109747	0.54572	0.125586	0.268865	0.0598294	2.128443	0.9086371	1.235819	0.725539	0.129735	0.0806826	0.0640442
23766	-619.7564	-893.985	274.2286	0.4306755	0.548253	0.0734604	0.157271	0.221016	1.93408	0.9086371	0.1913856	0.114792	0.745919	0.0736881	0.065601
23772	-614.059	-888.0991	274.0401	0.5000559	0.379053	0.0351057	0.475579	0.110262	2.067442	0.861054	0.1689947	0.173118	0.43407	0.294131	0.0986808
23778	-620.3453	-894.6491	274.3038	0.4175815	0.511589	0.0326578	0.442416	0.0133373	1.93306	0.8470754	0.2018714	0.0865109	0.353227	0.264401	0.295862
23784	-621.829	-896.0493	274.2204	0.4399166	0.425614	0.0271695	0.174505	0.372711	2.014893	0.8240446	0.2018714	0.109411	0.730237	0.0233673	0.136985
23790	-627.6401	-900.0951	272.455	0.353757	0.444193	0.0671069	0.431017	0.0576836	1.699727	1.793191	1.333955	0.273418	0.34031	0.0773068	0.308965
23796	-625.7575	-898.5505	272.793	0.3917418	0.507914	0.0835714	0.379282	0.0292328	1.422721	2.359303	0.1671046	0.53602	0.167567	0.0593228	0.23709
23802	-622.1743	-895.2318	273.0576	0.3917418	0.464399	0.0764115	0.346787	0.112402	1.501556	1.425504	1.415043	0.401975	0.210332	0.27207	0.115623
23808	-619.6192	-892.5559	272.9367	0.4801904	0.305135	0.296304	0.337344	0.0612178	1.949997	1.085099	1.415043	0.0825037	0.777261	0.100098	0.0401367
23814	-606.2888	-879.2472	272.9585	0.4489045	0.555068	0.218135	0.187958	0.038839	2.011116	0.8618709	1.604729	0.109277	0.601234	0.258442	0.0310469
23820	-613.0196	-886.4997	273.4801	0.4489045	0.395784	0.0910493	0.410753	0.102414	2.012714	0.7931993	1.086078	0.0568764	0.544999	0.350706	0.0474187
23826	-617.6903	-890.6096	272.9193	0.457379	0.5264	0.167915	0.295367	0.0103189	1.79533	1.066386	1.666045	0.0826995	0.354703	0.495589	0.0670083
23832	-622.5093	-896.3894	273.8802	0.457379	0.657415	0.0982372	0.232165	0.0121829	1.794182	1.348332	0.2213192	0.457643	0.255921	0.142013	0.144422
23838	-634.2119	-904.0189	269.807	0.64541	0.707641	0.0238254	0.0458233	0.22271	1.654204	1.992227	4.754002	0.386647	0.296892	0.24106	0.0754013
23844	-643.2018	-912.498	269.2962	0.3849419	0.500359	0.0581806	0.247134	0.194326	1.79589	1.454581	8.587461	0.30726	0.0755308	0.0135979	0.603612
23850	-634.8464	-908.0155	273.1691	0.2837851	0.506009	0.054572	0.0574951	0.381924	1.713046	1.511195	1.020658	0.351459	0.0686252	0.0314904	0.548425
23856	-633.4482	-905.2195	271.7712	0.4311624	0.664556	0.0764392	0.134662	0.124342	1.84209	1.511195	2.453737	0.126366	0.741178	0.0262229	0.106233
23862	-632.249	-906.2416	273.9926	0.380201	0.399844	0.017001	0.188754	0.394401	1.903609	1.188509	0.358223	0.212707	0.661355	0.0397614	0.0861765
23868	-632.8139	-906.4002	273.5863	0.6799611	0.424324	0.0575497	0.474672	0.0434545	1.585826	1.527897	0.358223	0.346487	0.381395	0.256348	0.0157697
23874	-617.608	-891.4441	273.836	0.4440227	0.65821	0.106302	0.19519	0.040299	2.242857	0.7689584	0.5396288	0.200378	0.371431	0.396387	0.0318047
23880	-643.2232	-915.8663	272.6432	0.254624	0.465469	0.1933	0.0360426	0.305188	1.587385	1.51196	1.754154	0.696479	0.064953	0.110169	0.128399
23886	-619.2093	-891.7224	272.5131	0.5579651	0.371603	0.24954	0.153107	0.225751	1.716949	1.51196	1.479166	0.64366	0.163657	0.147513	0.0451695
23892	-625.2384	-897.4288	272.1905	0.2965364	0.416485	0.27968	0.166278	0.137558	1.590589	1.644925	2.090642	0.689373	0.133621	0.0454714	0.131534
23898	-620.8658	-894.64	273.7742	0.42408	0.261821	0.0627591	0.407472	0.267948	1.765602	1.480747	0.2515088	0.367536	0.276705	0.0833767	0.272382
23904	-622.3219	-895.875	273.5532	0.3917669	0.423791	0.0920177	0.251059	0.233132	2.128542	1.058806	0.7139677	0.263109	0.542952	0.173247	0.0206928
23910	-629.2146	-899.8243	270.6097	0.2654303	0.263426	0.0699537	0.201199	0.465422	1.932848	1.578386	4.393058	0.573364	0.143619	0.225008	0.0580091
23916	-623.8246	-895.7175	271.8929	0.2654303	0.817125	0.099889	0.0765801	0.00640545	1.966195	1.269718	2.709507	0.777624	0.0382581	0.059939	0.124178
23922	-616.1024	-888.4064	272.304	0.3137883	0.445231	0.0647642	0.466869	0.0231358	2.138628	1.318604	1.779366	0.533536	0.283359	0.0387639	0.144342
23928	-618.1159	-888.9106	270.7947	0.662954	0.413795	0.196305	0.1997	0.1902	2.038287	1.318604	3.805707	0.684182	0.0632343	0.126373	0.126211
23934	-628.0315	-898.9661	270.9346	0.73226	0.271503	0.137763	0.54608	0.044654	1.837733	1.499542	3.348478	0.541785	0.0461409	0.240922	0.171152
23940	-628.5309	-899.1796	270.6488	0.8968001	0.268266	0.185463	0.4902	0.0560706	1.831664	1.499542	3.567158	0.53628	0.053217	0.316674	0.0938295
23946	-627.2875	-898.3268	271.0394	0.5237274	0.326242	0.145774	0.46356	0.0644239	1.831664	1.499542	3.567158	0.519325	0.0939371	0.306662	0.0800753
23952	-622.7997	-894.3881	271.5885	0.4432355	0.315288	0.292433	0.308042	0.084237	2.112604	1.18129	2.947425	0.42545	0.163227	0.269809	0.141514
23958	-623.4235	-895.9096	272.4861	0.3335744	0.623081	0.119351	0.257106	0.000462962	2.157918	0.9225007	2.069516	0.273318	0.195843	0.31541	0.215429
23964	-615.6226	-888.0476	272.4251	0.2660593	0.643709	0.170141	0.185672	0.00047829	2.22039	0.9506997	2.069516	0.604024	0.106717	0.17187	0.117389
23970	-620.0898	-891.1552	271.0654	0.5364915	0.655373	0.21414	0.130236	0.000251656	2.190064	0.9506997	4.039395	0.492859	0.150738	0.070554	0.285849
23976	-620.2201	-892.6962	272.4761	0.5364915	0.507605	0.0875963	0.400572	0.00422703	1.821967	1.324154	1.714062	0.314471	0.267435	0.0455926	0.372502
23982	-611.6401	-883.6227	271.9826	0.5767699	0.550186	0.0250778	0.360761	0.063975	1.66209	1.724548	1.807876	0.759274	0.140155	0.0757803	0.0247902
23988	-619.2937	-891.8373	272.5436	0.4295261	0.508325	0.113	0.2417	0.136975	2.035748	0.8798237	2.107423	0.502855	0.0540799	0.114817	0.328248
23994	-626.2403	-898.8396	272.5993	0.3995574	0.459512	0.138862	0.21849	0.183135	2.080648	0.9231496	1.955698	0.383114	0.111298	0.198598	0.30699
24000	-617.2787	-889.3874	272.1087	0.3534534	0.467616	0.124895	0.288844	0.118645	2.094377	1.05902	2.487066	0.446636	0.126037	0.28892	0.138407
24006	-612.7935	-885.9355	273.142	0.4421054	0.544907	0.0710058	0.271496	0.112591	2.119954	0.7899978	1.341055	0.424358	0.144391	0.27269	0.158562
24012	-609.5756	-883.6338	274.0581	0.275162	0.659641	0.0666623	0.137398	0.136298	2.304483	0.7899978	0.19206	0.86997	0.0878494	0.0266718	0.0155089
24018	-614.5354	-888.8083	274.2729	0.3085868	0.733356	0.0702884	0.0984345	0.0979213	2.14605	0.682818	0.19206	0.428709	0.450006	0.117526	0.00375966
24024	-614.1144	-887.8461	273.7317	0.5632197	0.662792	0.127831	0.104962	0.104415	2.078903	1.088833	0.3892356	0.262027	0.61334	0.0984829	0.0261502
24030	-614.6383	-887.3763	272.738	0.3968233	0.660631	0.143013	0.156007	0.0403495	2.236071	0.9054817	1.609429	0.489669	0.224003	0.204703	0.0816242
24036	-618.2005	-892.0938	273.8932	0.5672422	0.581478	0.177499	0.205508	0.035515	1.98448	1.077996	0.2955342	0.174604	0.751701	0.0522669	0.0214281
24042	-609.43	-883.2343	273.8044	0.3245403	0.758828	0.131757	0.0725814	0.0368341	1.955909	1.361478	0.2955342	0.34398	0.509865	0.121567	0.0245882
24048	-619.8955	-893.0279	273.1323	0.3245403	0.439329	0.0574139	0.383468	0.119789	2.004049	0.8562878	1.528955	0.31025	0.439984	0.236477	0.0132882
24054	-614.2799	-888.4548	274.175	0.3153856	0.649245	0.0308578	0.23221	0.0876868	2.053254	0.7974987	0.4679015	0.213924	0.759898	0.014133	0.012045
24060	-605.5581	-877.4164	271.8583	0.3418323	0.63167	0.0433188	0.203739	0.121272	2.007539	1.095661	2.969662	0.476056	0.423497	0.00644742	0.0939989
24066	-611.85	-883.8846	272.0346	0.5532572	0.350398	0.105345	0.418653	0.125605	1.553615	1.835402	1.709872	0.356842	0.567866	0.00483285	0.0704596
24072	-608.4682	-879.6008	271.1327	0.5535088	0.507693	0.0891382	0.245204	0.157965	1.51579	2.100259	2.447397	0.517378	0.0739676	0.0123644	0.39629
24078	-610.1147	-883.6773	273.5626	0.4475894	0.456162	0.0402189	0.148762	0.354857	1.660304	1.680472	0.1960225	0.596575	0.0354952	0.0142571	0.353673
24084	-630.012	-902.5712	272.5593	0.6586639	0.579447	0.133588	0.0640333	0.222932	1.943766	1.15952	1.549895	0.0777287	0.313776	0.326916	0.281579
24090	-637.1487	-910.7012	273.5525	0.5819407	0.670207	0.0393606	0.260167	0.0302654	2.145565	0.8767851	0.6906922	0.763238	0.178092	0.0383293	0.0203405
24096	-636.5389	-908.7935	272.2546	0.4348086	0.419823	0.00509546	0.33486	0.240222	2.341877	0.7817908	2.184796	0.70976	0.0310228	0.142127	0.11709
24102	-614.7574	-887.9231	273.1656	0.3685363	0.575773	0.151095	0.171231	0.1019	2.16187	1.025523	1.113116	0.0399956	0.151008	0.737554	0.0714421
24108	-607.701	-881.3842	273.6832	0.3347069	0.423931	0.124929	0.317959	0.133181	2.057869	1.297623	0.4278612	0.132573	0.569353	0.174528	0.123546
24114	-593.1553	-864.4041	271.2488	0.6588731	0.178562	0.367596	0.165484	0.288358	1.804358	1.33469	3.366592	0.196966	0.507285	0.0847218	0.211027
24120	-608.6905	-879.3705	270.68	0.6588731	0.3748	0.442387	0.108261	0.0745522	1.748215	1.635381	3.788063	0.220624	0.568217	0.181516	0.0296436
24126	-600.2619	-872.7946	272.5327	0.7705075	0.506684	0.372344	0.0582226	0.0627485	1.818955	1.667094	0.8903736	0.352123	0.31086	0.289705	0.0473122
24132	-627.9529	-900.1397	272.1869	0.2735653	0.545802	0.226162	0.118892	0.109144	1.568637	1.814683	1.816531	0.486751	0.0694926	0.340298	0.103458
24138	-632.724	-903.7042	270.9802	0.3712721	0.500352	0.26397	0.138767	0.0969109	1.670557	1.968964	3.026084	0.273229	0.183669	0.446639	0.0964623
24144	-619.8978	-893.3709	273.4732	0.4159554	0.239241	0.24472	0.427439	0.0886003	1.500705	1.815248	0.4340089	0.150858	0.551892	0.246602	0.0506478
24150	-606.1389	-879.3522	273.2133	0.3528916	0.777964	0.0634859	0.131328	0.0272219	1.535015	2.072612	0.2672914	0.0550662	0.687116	0.0562167	0.201601
24156	-619.9519	-893.5218	273.57	0.4563514	0.541429	0.293975	0.145651	0.0189453	1.643733	1.688928	0.3008158	0.508504	0.28299	0.0899446	0.118561
24162	-623.3061	-896.4801	273.174	0.4179847	0.518117	0.181159	0.179401	0.121322	1.517307	1.465559	1.188866	0.081135	0.358175	0.436718	0.123972
24168	-619.8211	-892.3605	272.5394	1.000055	0.606107	0.0233827	0.204299	0.166211	1.486167	1.975477	0.5499851	0.0606426	0.71031	0.192144	0.0369044
24174	-610.6161	-884.6788	274.0627	0.4637782	0.507527	0.0375021	0.180036	0.274935	1.677249	1.205436	0.1457127	0.0991025	0.512162	0.0712916	0.317444
24180	-619.3087	-893.4071	274.0985	0.3745993	0.635614	0.0469667	0.225473	0.0919468	1.870134	1.07113	0.1457127	0.125932	0.380095	0.0905917	0.403382
24186	-611.8224	-885.965	274.1426	0.5276593	0.566093	0.02698	0.263669	0.143258	1.998906	0.8457771	0.2164779	0.486987	0.277497	0.143758	0.0917582
24192	-610.2304	-883.2968	273.0664	0.2307253	0.643351	0.0889033	0.0885935	0.179152	1.785402	1.025022	1.706232	0.087009	0.754879	0.12998	0.0281314
24198	-617.1593	-889.0066	271.8473	0.3483995	0.641695	0.0796202	0.219639	0.0590456	2.056929	1.025022	3.022864	0.327836	0.449482	0.112668	0.110013
24204	-612.1532	-884.2217	272.0686	0.3935854	0.242561	0.183654	0.506626	0.0671593	1.965485	0.9556695	2.865377	0.213143	0.501304	0.107579	0.177975
24210	-623.0211	-896.6058	273.5847	0.2878929	0.470307	0.203591	0.295004	0.0310983	1.965485	0.8895925	1.065168	0.359911	0.0852271	0.293035	0.261827
24216	-606.937	-880.9053	273.9683	0.3282053	0.549213	0.133667	0.313766	0.00335375	2.017036	0.9113709	0.606966	0.147915	0.0821921	0.662288	0.107605
24222	-620.4439	-894.905	274.4612	0.3282053	0.640888	0.214628	0.114965	0.0295187	1.927084	0.7509913	0.2840466	0.0172433	0.328465	0.529599	0.124693
24228	-615.7254	-889.3341	273.6088	0.3194011	0.610702	0.175448	0.184091	0.0297587	1.927084	0.8823113	1.071896	0.210658	0.163322	0.550873	0.075147
24234	-627.3888	-897.8862	270.4974	0.05529852	0.112264	0.375946	0.304412	0.207377	1.371848	3.359315	0.2569789	0.337429	0.278948	0.0892511	0.294372
24240	-629.6772	-903.2361	273.5589	0.6547597	0.705585	0.127809	0.0864265	0.0801797	1.907544	1.143804	0.5833228	0.356901	0.350394	0.237053	0.0556528
24246	-620.7379	-892.7615	272.0235	0.4094149	0.433568	0.23684	0.160155	0.169437	1.749519	1.643428	2.001608	0.286136	0.145406	0.482482	0.085977
24252	-620.0402	-891.9659	271.9258	0.3459468	0.392655	0.171596	0.180093	0.255656	1.63231	1.998226	1.682647	0.155966	0.528147	0.242843	0.0730439
24258	-626.6849	-896.9932	270.3083	0.7467681	0.614342	0.0847631	0.134389	0.166506	1.416183	2.319891	3.050238	0.522354	0.137821	0.224302	0.115522
24264	-611.0908	-882.0254	270.9345	0.7500731	0.562522	0.0435516	0.207593	0.186333	1.48861	2.7451	1.186431	0.38446	0.354207	0.0443354	0.216998
24270	-640.2659	-912.8728	272.607	0.4937759	0.453098	0.0640222	0.0792633	0.403617	2.217108	0.6311014	1.919539	0.292796	0.342679	0.29795	0.0665755
24276	-628.4494	-900.5943	272.1448	0.5170289	0.454095	0.0641631	0.468583	0.0131586	1.971273	0.7477134	2.821706	0.163703	0.48542	0.280314	0.070563
24282	-610.625	-884.0618	273.4368	0.4516505	0.615207	0.0672619	0.292375	0.0251561	1.751339	1.704503	0.3174819	0.0193269	0.511378	0.186508	0.282788
24288	-599.5239	-873.1304	273.6066	0.5289729	0.470601	0.29404	0.222719	0.01264	1.825236	1.4404	0.3775524	0.181902	0.429936	0.333746	0.0544158
24294	-605.2269	-879.0366	273.8097	0.5482319	0.634171	0.207849	0.157434	0.000546721	1.661675	1.4404	0.2602045	0.234322	0.54914	0.14644	0.0700972
24300	-621.9189	-895.5275	273.6086	0.3911791	0.805101	0.0898567	0.103647	0.00139534	1.782367	1.601867	0.3048621	0.120646	0.11343	0.135427	0.630497
24306	-601.5502	-875.5412	273.9909	0.3398111	0.654607	0.0554854	0.286056	0.00385102	1.976839	1.179289	0.3048621	0.300735	0.430566	0.0476488	0.221051
24312	-600.1936	-874.098	273.9044	0.576145	0.550465	0.0466582	0.398661	0.00421536	2.007275	1.033202	0.3048621	0.422376	0.4354	0.0669218	0.0753016
24318	-616.886	-890.5375	273.6515	0.7895103	0.53812	0.0197548	0.43938	0.00274613	1.842501	1.165306	0.3804646	0.15218	0.545386	0.0612052	0.241229
24324	-600.5743	-874.591	274.0167	0.3299919	0.662583	0.0143659	0.319523	0.00352797	2.0633	1.092895	0.2266304	0.182004	0.556226	0.0399313	0.221839
24330	-608.5655	-882.0245	273.459	0.5281488	0.36189	0.0272705	0.606543	0.00429672	1.770838	1.634876	0.2452386	0.0649647	0.678944	0.0742946	0.181797
24336	-609.7594	-883.6464	273.887	0.8201982	0.494094	0.0210017	0.481595	0.00330901	1.877384	0.9280437	0.2203872	0.0336657	0.909159	0.0442904	0.0128844
24342	-603.9842	-878.2833	274.2992	0.3198565	0.491642	0.0208975	0.479205	0.00825542	1.956102	0.9280437	0.2410007	0.227509	0.738615	0.026242	0.00763401
24348	-613.9673	-888.2492	274.2819	0.3370189	0.57667	0.0180447	0.366711	0.0385743	2.168837	0.6374686	0.2410007	0.662733	0.244868	0.0634379	0.0289613
24354	-622.1851	-896.3461	274.1609	0.2312393	0.786597	0.023189	0.133992	0.0562222	2.32082	0.4769243	0.1895235	0.804327	0.144959	0.0269392	0.023775
24360	-619.8003	-893.8339	274.0337	0.2814021	0.53468	0.0589759	0.28624	0.120105	2.169288	0.9270936	0.1619567	0.871037	0.0869616	0.016161	0.02584
24366	-632.8178	-906.8813	274.0635	0.2739507	0.674467	0.0471923	0.229048	0.0492931	2.376561	0.5282602	0.1619567	0.304274	0.352292	0.132145	0.211289
24372	-635.3852	-909.4939	274.1086	0.2294089	0.578635	0.0373639	0.185286	0.198715	2.347146	0.5057886	0.3720957	0.388778	0.371768	0.117135	0.12232
24378	-627.7836	-901.6688	273.8852	0.4716381	0.746298	0.0302833	0.142864	0.0805549	2.396293	0.4730953	0.4120762	0.509238	0.222057	0.142865	0.12584
24384	-634.8366	-907.1026	272.2661	0.2864743	0.415344	0.130762	0.106063	0.347831	1.893158	1.04249	2.634762	0.422567	0.427414	0.131811	0.0182077
24390	-630.3086	-904.1594	273.8508	0.6386691	0.58219	0.0345683	0.0473498	0.335892	2.250334	0.7236983	0.3202021	0.157065	0.563923	0.254537	0.0244755
24396	-622.2902	-896.4648	274.1746	0.2962949	0.335087	0.0858812	0.396473	0.182559	2.144151	0.8233338	0.3478539	0.246881	0.47755	0.20911	0.0664586
24402	-623.1949	-893.8695	270.6746	0.4768191	0.312898	0.00230423	0.655321	0.0294769	2.366977	0.4637396	5.196477	0.404449	0.0768384	0.369166	0.149546
24408	-603.7843	-876.8636	273.0793	0.6178814	0.450559	0.00184258	0.524028	0.0235712	2.293474	0.6012686	1.143781	0.326669	0.0868736	0.41738	0.169078
24414	-598.4937	-872.3765	273.8828	0.4459906	0.656738	0.00738293	0.266412	0.0694675	2.497803	0.4707824	0.3046436	0.32452	0.386226	0.205862	0.0833929
24420	-600.1855	-873.2503	273.0648	0.3911422	0.526517	0.00635688	0.339278	0.127849	2.464578	0.4423711	1.22423	0.46892	0.23185	0.234946	0.0642838
24426	-613.4578	-885.7355	272.2777	0.6597609	0.241684	0.0499807	0.586242	0.122094	2.464578	0.4338278	1.828686	0.602185	0.0563149	0.258947	0.082553
24432	-610.9323	-883.7785	272.8462	0.5032049	0.413223	0.206495	0.125487	0.254796	2.556387	0.427491	1.244397	0.437015	0.0783122	0.41669	0.0679829
24438	-626.5062	-898.4359	271.9297	0.571064	0.422648	0.170793	0.187824	0.218735	2.482655	0.4949772	2.42255	0.666839	0.111046	0.0321328	0.189982
24444	-622.6807	-894.6946	272.014	0.2847002	0.731425	0.116212	0.0113143	0.141049	2.316752	0.5206834	2.919449	0.673309	0.10985	0.208492	0.00834952
24450	-626.0354	-894.7	268.6646	0.7044705	0.73944	0.115558	0.004746	0.140256	2.312746	0.5374517	10.91673	0.418636	0.115182	0.190222	0.27596
24456	-626.4041	-895.2014	268.7974	0.3331784	0.437552	0.190243	0.0839592	0.288246	2.526448	0.4271914	10.91673	0.179434	0.048957	0.653329	0.118281
24462	-619.6151	-889.7301	270.115	0.3040396	0.424844	0.22535	0.0978364	0.25197	2.591913	0.3098217	6.135046	0.672327	0.0255928	0.136295	0.165786
24468	-616.0213	-886.6051	270.5838	0.4179879	0.278514	0.284808	0.309307	0.127371	2.591913	0.3901275	4.95167	0.609799	0.0509881	0.135264	0.203948
24474	-623.2681	-894.0654	270.7973	0.3161124	0.38549	0.197148	0.295625	0.121737	2.642422	0.3782152	4.514043	0.358132	0.0299451	0.492145	0.119778
24480	-608.4268	-882.0286	273.6018	0.2731505	0.409001	0.274742	0.146606	0.169651	2.768069	0.3575909	0.4160339	0.0257667	0.770607	0.16501	0.0386169
24486	-615.0344	-887.5957	272.5613	0.4618871	0.312265	0.112489	0.488054	0.0871918	3.016587	0.2573255	0.9343463	0.252281	0.594749	0.127353	0.0256165
24492	-622.8101	-896.3791	273.569	0.2409273	0.606304	0.0629683	0.269388	0.0613405	2.765406	0.2573255	0.2605313	0.352278	0.486494	0.138489	0.0227387
24498	-620.6143	-893.6786	273.0643	0.7906064	0.239955	0.0856174	0.366284	0.308144	2.792463	0.2565273	0.2716757	0.224534	0.573326	0.163208	0.0389317
24504	-622.3061	-895.6661	273.36	0.5496671	0.288146	0.116399	0.439846	0.15561	2.7851	0.277202	0.2781223	0.2566	0.442694	0.237957	0.06275
24510	-640.9621	-909.3451	268.3829	0.6014355	0.514532	0.285771	0.108953	0.0907442	1.559158	2.90204	5.031512	0.319796	0.175732	0.345936	0.158536
24516	-634.259	-905.4647	271.2057	0.7836842	0.181298	0.674997	0.00843187	0.135273	1.69053	1.953246	2.066131	0.395517	0.283568	0.285494	0.0354213
24522	-634.645	-903.7607	269.1157	0.5562272	0.610132	0.0112862	0.36897	0.00961149	2.961329	0.2141905	6.785469	0.445287	0.0992425	0.341615	0.113856
24528	-641.0803	-912.5698	271.4895	0.5035713	0.326359	0.0185235	0.605574	0.0495434	2.962426	0.2141905	2.073305	0.346184	0.262576	0.381876	0.00936466
24534	-616.0699	-887.5225	271.4526	0.7078025	0.815476	0.0158541	0.0907538	0.0779164	1.355083	2.884986	0.6264826	0.105302	0.699287	0.0239957	0.171415
24540	-607.4395	-878.8157	271.3762	2.450952	0.409884	0.179385	0.0769011	0.33383	1.596237	1.985634	0.3929581	0.160445	0.356916	0.395149	0.0874901
24546	-610.9016	-881.4112	270.5096	2.450952	0.265856	0.146326	0.289618	0.2982	1.570285	2.027891	1.217841	0.181272	0.614864	0.184274	0.0195898
24552	-621.5179	-891.5513	270.0334	2.672313	0.26659	0.0975308	0.491045	0.144834	1.843787	1.746685	1.760658	0.298022	0.453426	0.192433	0.0561191
24558	-628.4515	-900.575	272.1235	0.3393726	0.547948	0.059331	0.308321	0.0844002	1.637187	1.821085	1.760658	0.498476	0.230896	0.209525	0.0611035
24564	-618.7982	-890.1464	271.3481	0.408147	0.44712	0.0464682	0.241478	0.264934	1.829793	1.54346	3.111419	0.851886	0.0398928	0.100257	0.00796472
24570	-600.7676	-873.0438	272.2761	0.5238144	0.41071	0.227408	0.118523	0.243359	1.85631	1.663468	1.393944	0.185802	0.404472	0.402823	0.00690274
24576	-608.4583	-878.5783	270.1199	0.474598	0.41071	0.227408	0.118523	0.243359	1.757803	1.55695	5.661544	0.254075	0.367255	0.365757	0.0129127
24582	-611.0994	-883.3696	272.2702	0.4433855	0.652423	0.160348	0.0273173	0.159911	1.834879	1.634033	1.563162	0.141687	0.204997	0.646887	0.00642867
24588	-601.5612	-873.8308	272.2696	0.6541301	0.661565	0.0916192	0.160511	0.0863054	1.830675	1.563197	1.432976	0.115884	0.676631	0.204172	0.00331326
24594	-606.4977	-879.9915	273.4938	0.6570203	0.57392	0.0907976	0.269565	0.0657168	1.896972	1.37952	0.3586359	0.205603	0.54705	0.24309	0.00425664
24600	-623.0456	-896.3669	273.3214	0.4009082	0.573375	0.0826803	0.176459	0.167486	2.873471	0.2339525	0.3051318	0.647522	0.117238	0.13391	0.101329
24606	-615.3024	-888.7476	273.4452	0.4009082	0.644875	0.0929906	0.198463	0.0636706	2.830723	0.2786953	0.3143008	0.132335	0.399549	0.099703	0.368413
24612	-617.5545	-890.7496	273.1951	0.4611442	0.531629	0.0766606	0.199536	0.192175	2.902794	0.2182472	0.3143008	0.158097	0.477331	0.119113	0.245459
24618	-611.5883	-884.9949	273.4066	0.5188419	0.407042	0.110434	0.133929	0.348595	2.823575	0.3135584	0.2408193	0.332311	0.548036	0.096413	0.0232395
24624	-608.8569	-882.0347	273.1778	0.5233821	0.503573	0.180759	0.123951	0.191717	2.761348	0.3135584	0.612667	0.403517	0.454779	0.0566956	0.0850085
24630	-617.7591	-890.1022	272.3431	0.9837683	0.415636	0.220384	0.213581	0.150399	2.765246	0.2835292	0.908928	0.10182	0.278368	0.034703	0.585109
24636	-614.1025	-880.28	266.1775	0.4675898	0.24359	0.430623	0.0319129	0.293874	2.726699	0.2835292	22.64662	0.478837	0.346507	0.00451626	0.170139
24642	-631.8573	-900.1271	268.2698	0.4675898	0.226583	0.271425	0.312805	0.189187	2.779864	0.2835292	11.08118	0.025696	0.123422	0.532314	0.318568
24648	-626.3884	-898.7041	272.3157	0.2608892	0.441444	0.28784	0.225284	0.0454316	2.785673	0.3321361	1.720414	0.0970545	0.140572	0.449992	0.312382
24654	-599.1961	-869.9156	270.7195	0.6089599	0.38344	0.209696	0.339013	0.0678515	1.492743	2.532971	2.024411	0.0630748	0.725294	0.169356	0.042275
24660	-596.022	-868.4841	272.4621	0.3964683	0.649575	0.137814	0.156385	0.0562261	1.351539	2.532971	0.51137	0.0383237	0.533237	0.402753	0.0256859
24666	-594.872	-867.4633	272.5913	0.4834712	0.610579	0.191994	0.144577	0.0528507	1.482788	2.318729	0.51137	0.0160636	0.714703	0.232659	0.0365743
24672	-611.8648	-885.0482	273.1834	0.7654764	0.673334	0.120706	0.172733	0.0332271	1.769816	1.508786	0.5282382	0.0252859	0.57902	0.338122	0.0575721
24678	-620.0859	-890.4549	270.369	1.39849	0.588038	0.185738	0.163721	0.0625034	1.739273	1.944951	2.349259	0.481738	0.293869	0.148209	0.0761844
24684	-625.3774	-894.4019	269.0245	2.39957	0.071752	0.715098	0.106045	0.107105	1.769198	1.931026	3.241115	0.403367	0.486307	0.03947	0.070856
24690	-615.6775	-887.1341	271.4566	2.430799	0.764817	0.187295	0.0197344	0.0281535	1.708005	1.813767	0.4753843	0.1857	0.550937	0.116661	0.146701
24696	-626.6611	-898.4588	271.7976	0.4357425	0.471082	0.255044	0.0121552	0.261719	1.775063	2.097248	1.404586	0.355831	0.468209	0.0779446	0.0980153
24702	-610.5326	-882.8019	272.2693	0.1832633	0.28035	0.323069	0.158812	0.23777	1.674143	2.506249	0.4622306	0.528331	0.33017	0.115731	0.0257676
24708	-607.036	-879.0115	271.9755	0.1832633	0.262583	0.302934	0.187226	0.247257	1.457053	2.879884	0.3458001	0.156669	0.549415	0.287873	0.00604294
24714	-599.5678	-872.1338	272.566	0.3082934	0.483782	0.125994	0.0804136	0.309811	1.436614	2.543413	0.3458001	0.325986	0.24275	0.236413	0.19485
24720	-601.5964	-869.0052	267.4088	0.5364707	0.583374	0.186542	0.188365	0.0417188	1.479132	2.41547	10.96703	0.470908	0.224498	0.112526	0.192068
